ID,Email,Titulo,Universidade,Autores,Apoio,Conflito
PI0153,,"Avaliação da percepção e atratividade do sorriso em dentes naturais e tratados com laminados cerâmicos","ASSOCIAÇÃO MARINGÁ DE ENSINO SUPERIOR.","Amaral IMM*, Soppelsa MS, Mori MM, Tonet A, Rocha F, Pini NIP, Santin GC, Mori AA",,"Não há conflito de interesse"
PI0154,,"Cimentos experimentais a base de Exotanos: efeitos na polimerização, dureza e adesão à dentina","UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Silva EG*, Bossardi M, Münchow EA, Laxe LAC",,"Não há conflito de interesse"
PI0155,,"Avaliação da mudança de cor e luminosidade do esmalte dentário após tratamento ortodôntico usando diferentes materiais","UNIVERSIDADE NORTE DO PARANÁ.","Giuliangeli DF*, Santos LL, Berger SB, Fernandes TMF, Lopes MB, Tonetto MR, Dalpino PHP, Guiraldo RD",,"Não há conflito de interesse"
PI0156,,"Efeito de pastas dentais com carvão ativado na estabilidade da cor de dentes clareados após imersão em bebidas","Periodontia e Implantodontia - UNIVERSIDADE FEDERAL DE UBERLÂNDIA.","Teixeira LHS*, Borges JS, Bragança GF, Vilela ABF, Soares CJ, Soares PBF","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
PI0157,,"Análise da microdureza de cimentos de ionômero de vidro modificados por resina","Odontologia - UNIVERSIDADE DA REGIÃO DE JOINVILLE.","Bertolazzi B*, Macedo PB, Silva VLB, Wilhelmsen NCVG, Lopes CMCF",,"Não há conflito de interesse"
PI0158,,"Avaliação <em>in vitro</em> da rugosidade superficial de resinas compostas submetidas a diferentes técnicas de polimento","UNIVERSIDADE FEDERAL DO PARÁ.","Figueira JLS*, Oliveira ES, Pompeu DS, Fonseca AH, Barbosa GM, Alves EB, Esteves RA, Araújo JLN","<em>(Apoio: PIBEX UFPA N° 1)</em>","Não há conflito de interesse"
PI0159,,"Caracterização Composicional e Microestrutural de Cerâmicas Odontológicas","FACULDADE DE ODONTOLOGIA DA UNIVERSIDADE FEDERAL FLUMINENSE- PÓLO NOVA FRIBURGO.","Silva JCF*, Silva JRR, Pacheco ND, Amarante JE",,"Não há conflito de interesse"
PI0160,,"Avaliação do efeito in vitro de géis da galactomanana das sementes de jucá na erosão em dentina","Clínica Odontológica - UNIVERSIDADE FEDERAL DO CEARÁ.","Oliveira JMR*, Rabelo CS, Leal IC, Figueredo GAA, Ricardo NMPS, Costa FMLL, Passos VF",,"Não há conflito de interesse"
PI0161,,"Estudo in vitro da rugosidade superficial de resinas compostas clareadas com luz led violeta","CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMÍNIO OMETTO.","Ferreira JS*, Vitti RP, Scatolin RS, Oliveira ALBM","<em>(Apoio: FAPESP N° 2019/20140-8)</em>","Não há conflito de interesse"
PI0162,,"A presença de nanopartículas afeta propriedades mecânicas, adesão e sorção de água de adesivos simplificados","CENTRO UNIVERSITÁRIO FAMETRO.","Teixeira CO*, Araújo-Neto VG, Moreira MM, Alves AHC, Loguercio AD, Reis A, Feitosa VP",,"Não há conflito de interesse"
PI0163,,"Estudo <em>in vitro</em> da alteração de cor de três de cimentos de ionômero de vidro submetidos a bebidas tradicionais à base de <em>Ilex Paraguariensis</em>","UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Brandão CP*, Ojeda LGF, Dotta TC, Almeida LPA, Arnez MM, Castelo R, Ugarte DE, Catirse ABCEB",,"Não há conflito de interesse"
PI0164,,"Avaliação de um novo biomodificador natural proveniente da indústria do papel como pré-tratamento de restaurações","Odontologia - FACULDADE PAULO PICANÇO.","Freitas BFB*, Cordeiro KEM, Maia IHT, Pontes AMP, Rifane TO, Oliveira AS, De-Paula DM, Feitosa VP","<em>(Apoio: CAPES N° 23038006958/2014-96)</em>","Não há conflito de interesse"
PI0165,,"Efeito de diferentes superfícies de titânio (Ti-6Al-4V) na rugosidade e energia livre  de superfície","Materiais Dentários e Prótese - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Puls GL*, Simões IG, Kreve S, Cruz MAE, Ramos AP, Reis AC, Valente MLC","<em>(Apoio: FAPESP N° 2019/14287-6)</em>","Não há conflito de interesse"
PI0166,,"Influência de tratamentos de superfície na resistência de união de resinas compostas indiretas","Escola Ciências da Vida - PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ.","Kretschmer L*, Fornazari IA, Rodrigues LF, Brum RT","<em>(Apoio: FAPs - FAPPR)</em>","Não há conflito de interesse"
PI0167,,"Influência de um tratamento superficial nanométrico nas propriedades físico-químicas de Ti-6Al-4V","UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Gubitoso B*, Tardelli JDC, Valente MLC, Reis AC","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0168,,"Influência de tipos de condicionamento na rugosidade, desgaste, ângulo de contato e adesão de cimento resinoso à cerâmicas CAD/CAM","Odontologia Restauradora - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Oliveira LT*, Castro EF, Faraoni JJ, Palma-Dibb RG, Giannini M","<em>(Apoio: SAE/Unicamp)</em>","Não há conflito de interesse"
PI0169,,"Efeito do apoio dos dedos sobre a atividade muscular da mão durante a realização de preparos cavitários","Odontologia Social - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Tiberti MS*, Pazos JM, Regalo SCH, Vasconcelos PB, Garcia PPNS","<em>(Apoio: FAPs - Fapesp N°  2019/09972-1)</em>","Não há conflito de interesse"
PI0170,,"Efeito da microabrasão realizada previamente ao clareamento de consultório","Odontologia - UNIVERSIDADE ESTADUAL DE PONTA GROSSA.","Ramthun LP*, Favoreto MW, Andrade HF, Vargas LJC, Borges CPF, Reis A, Pulido CA, Loguercio AD",,"Não há conflito de interesse"
PI0171,,"Efeito do uso de dispositivo de iluminação auxiliar na precisão dos retratamentos de facetas diretas","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Omoto EM*, Ramos FSS, Esteves LMB, Guarnieri FDF, Briso ALF, Fagundes TC","<em>(Apoio: FAPESP N° 2019/12437-0)</em>","Não há conflito de interesse"
PI0172,,"Estudo<em> in vitro</em> da estabilidade de cor de resinas bulk fill submetidas a manchamento extrínseco","CENTRO UNIVERSITÁRIO DA FUNDAÇÃO HERMÍNIO OMETTO.","Arruda BM*, Vitti RP, Scatolin RS","<em>(Apoio: FAPESP N° 2018/20679-1)</em>","Não há conflito de interesse"
PI0173,,"Análise do desempenho mecânico de uma cápsula de retenção obtida por impressão 3D para overdenture implanto-retida","Materiais Dentários e Prótese - UNIVERSIDADE DE SÃO PAULO - RIBEIRÃO PRETO.","Shimano MVW*, Valente MLC, Shimano AC, Reis AC","<em>(Apoio: Bolsa de Iniciação Científica FAPESP N° 2019/08745-1)</em>","Não há conflito de interesse"
PI0174,,"Efeito do desafio erosivo em diferentes materiais restauradores","FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Branco TB*, Willers AE, Sahadi BO, Giannini M","<em>(Apoio: Fapesp N° 2019/13487-1)</em>","Não há conflito de interesse"
PI0175,,"Physicomechanical proprieties of low cost Brazilian light-curable composites","FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Soares MGC*, Ferretti MA, Pereira R, Lins RBE, Pinto LJH, Martins LRM, Aguiar FHB","<em>(Apoio: CNPq N° 01/2018)</em>","Não há conflito de interesse"
PI0176,,"Caracterização da superfície de materiais restauradores indiretos submetidos a diferentes protocolos de condicionamento","Materiais Odontológicos e Prótese - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Silva MHT*, Lima GQ, Sahyon HBS, Maluly-Proni AT, Konno ANK, Delbem ACB, Delben JA, Dos-Santos PH",,"Não há conflito de interesse"
PI0177,,"Emprego de fases minerais para criação de scaffolds macro-porosos de quitosana: caracterização física, química e biológica","UNIVERSIDADE DE SÃO PAULO - BAURU.","Silva ISP*, Bronze-Uhle ES, Bordini EAF, De-Souza-costa CA, Soares DG","<em>(Apoio: Fundação de Amparo à Pesquisa do Estado de São Paulo - FAPESP N° 2018/09378-0 | Fundação de Amparo à Pesquisa do Estado de São Paulo - FAPESP N° 2018/09378-0)</em>","Não há conflito de interesse"
PI0178,,"Impacto do tempo de ação e da renovação do perborato de sódio na alteração de cor de dentes escurecidos","Odontologia - UNIVERSIDADE DE RIBEIRÃO PRETO.","Kussumato PFH*, Moretti LCF, Silva SRC, Messias DCF","<em>(Apoio: CNPq N° 148605/2019-2)</em>","Não há conflito de interesse"
PI0179,,"Influência de diferentes cimentos endodônticos na união de pinos de fibra de vidro à dentina radicular","Prótese Fixa e Oclusão - UNIVERSIDADE FEDERAL DE UBERLÂNDIA.","Naves AMA*, Marra BA, Oliveira MAVC, Raposo LHA","<em>(Apoio: CNPq | FAPEMIG)</em>","Não há conflito de interesse"
PI0180,,"Efeito do conteúdo e funcionalização de partículas de fosfato de cálcio sobre o grau de conversão e resistência à flexão de compósitos","UNIVERSIDADE DE SÃO PAULO - SÃO PAULO.","Vela BF*, Braga RR, Fronza BM","<em>(Apoio: FAPESP N° 2019/01701-9)</em>","Não há conflito de interesse"
PI0181,,"Expressão dos genes <em>IL7 </em>e <em>PFN1</em> em indivíduos com Doença Periodontal,  Diabetes Mellitus tipo 2 e Dislipidemia","Morfologia - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Ferreira KS*, Corbi SCT, Silva BR, Bastos AS, Cirelli T, Nicchio IG, Orrico SRP, Scarel-Caminaga RM","<em>(Apoio: FAPs - FAPESP N° 2018/26338-1, 2009/16233-9, 2010/10882-2, 2014/16148-0. 2015/08678-1, 2016/25418-6)</em>","Não há conflito de interesse"
PI0182,,"Resposta oxidativa e viabilidade de queratinócitos orais expostos à proantocianidina","Odontologia - UNIVERSIDADE DE RIBEIRÃO PRETO.","Sousa LSE*, Basso FG","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0183,,"Eficácia da fibrina rica em plaquetas e do enxerto de tecido conjuntivo no tratamento de recessões gengivais: Estudo Clínico","UNIVERSIDADE FEDERAL DE ALFENAS.","Passos GP*, Machado LM, Soares MTR, Oliveira GJPL, Fernandes LA, Ribeiro-Júnior NV, Pigossi SC","<em>(Apoio: CNPq N° 134955/2019-6)</em>","Não há conflito de interesse"
PI0184,,"Estudo <em>in vitro</em> e <em>in vivo</em> de sondas periodontais do tipo Williams disponíveis no mercado brasileiro","Formação Específica - FACULDADE DE ODONTOLOGIA DA UNIVERSIDADE FEDERAL FLUMINENSE- PÓLO NOVA FRIBURGO.","Macabú JF*, Matos ISO, Barroso EM, Camargo GACG, Souza AA, Zuza EC","<em>(Apoio: FAPERJ N° E-26/200.39/2018)</em>","Não há conflito de interesse"
PI0185,,"Avaliação da efetividade da terapia fotodinâmica na terapia periodontal não cirúrgica: ensaio clínico randomizado","UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Chagas KE*, Mendes LF, Lima RPE",,"Não há conflito de interesse"
PI0186,,"Eficácia do Laser de Diodo e Flúor no tratamento da Hipersensibilidade Dentinária: um estudo clínico randomizado","UNIVERSIDADE FEDERAL DE MINAS GERAIS.","Pantuzzo ES*, Abreu LG, Cunha FA, Lima RPE","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0187,,"Medidas de desfechos relatados pelos pacientes após enxerto usando terapia de fotobiomodulação: um ensaio clínico randomizado","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL.","Fonseca JG*, Bitencourt FV, David SC, Schutz JS, Kirst Neto AO, Schindler E, Visioli F, Fiorini T","<em>(Apoio: CAPES N° 001)</em>","Não há conflito de interesse"
PI0188,,"Efeitos  clínicos da utilização de Floral De Bach no tratamento de periodontite crônica em pacientes com diabetes tipo 2","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL.","Paula CP*, Carmo RA, Borges LSES, Zuza EC, Camargo GACG",,"Não há conflito de interesse"
PI0189,,"Assistência em Periodontia nos Centros de Especialidades Odontológicas no Brasil: contribuições do PMAQ-CEO","UNIVERSIDADE FEDERAL DO PARÁ.","Pimentel NC*, Silva CB, Silva TC, Moraes VJS, Emmi DT",,"Não há conflito de interesse"
PI0190,,"Correlação sistêmica e local da Doxiciclina e do Laser de Baixa Intensidade no tratamento de periodontites em ratos","UNIVERSIDADE FEDERAL DE ALFENAS.","Matos BMP*, Silveira GRC, Lima DC, Cintra LTA, Brigagão MRPL, Ervolino E, Fernandes LA","<em>(Apoio: CAPES | PROCAD)</em>","Não há conflito de interesse"
PI0191,,"Associação do polimorfismo rs1800972 no gene <em>Defensina β1</em> com suscetibilidade à periodontite mas não ao diabetes mellitus tipo 2","Morfologia - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Silva ANA*, Rios ACS, Cirelli T, Bussaneli DG, Cirelli JA, Orrico SRP, Theodoro LH, Scarel-Caminaga RM","<em>(Apoio: FAPs - FAPESP N°  2018/26367-1, 2019/26920-5, 2016/03753-8, 2016/08070-6  )</em>","Não há conflito de interesse"
PI0192,,"Comorbidade entre a periodontite experimental e acidente vascular isquêmico no córtex motor de ratos: avaliação periodontal e neurológica","Instituto de Ciências Biológicas - UNIVERSIDADE FEDERAL DO PARÁ.","Chemelo VS*, Bittencourt LO, Frazão DR, Souza-Monteiro D, Ferreira RO, Collares FM, Lima RR",,"Não há conflito de interesse"
PI0193,,"Ranelato de estrôncio no reparo ósseo alveolar em ratas com e sem deficiência de estrógeno","UNIVERSIDADE GUARULHOS.","Pontes LA*, Napimoga MH, Duarte PM, Franco L, Marins LM, Malta FS, Morelli FM, Miranda TS","<em>(Apoio: FAPESP N° 2016/23614-2)</em>","Não há conflito de interesse"
PI0194,,"Perfil biofísico e emocional de indivíduos com periodontite","Odontologia - UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Freitas AB*, Matos LO, Rabelo CC, Pontes AEF, Correa FOB",,"Não há conflito de interesse"
PI0195,,"Análise de defeitos na superfície de instrumentos reciprocantes antes e após o uso em canais simulados com e sem pré-alargamento","Ciências Estomatológicas - UNIVERSIDADE FEDERAL DE GOIÁS.","Correia TRXS*, Siqueira LFR, Souza POC, Loureiro MAZ, Ferrari-Piloni C, Decurcio DA","<em>(Apoio: CNPq N° 155461/2019-2)</em>","Não há conflito de interesse"
PI0196,,"Análise espectrofotométrica e fotocolorimétrica da estrutura dentária após o uso de materiais utilizados na Endodontia regenerativa","Odontologia - UNIVERSIDADE FEDERAL DE SANTA CATARINA.","Silva MEB*, Oshima SN, Philippi AG, Duque TM",,"Não há conflito de interesse"
PI0197,,"Efeito do tratamento endodôntico no perfil microbiano e níveis de endotoxinas em dentes com polpa vital e doença periodontal associada","FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Mantovani GD*, Louzada LM, Arruda-Vasconcelos R, Silva EGA, Soares AJ, Marciano MA, Casarin RCV, Gomes BPFA","<em>(Apoio: FAPESP N° 2019/19300-0; 2017/25242-8; 2015/23479-5 | CNPq - FAPESP N° 308162/2014-5; , 303852/2019-4  | CAPES - FAPESP N° 001)</em>","Não há conflito de interesse"
PI0198,,"Ação isolada de diferentes protocolos de agitação durante irrigação complementar na redução de biofilme de <em>Enterococcus faecalis</em>","Odontologia - UNIVERSIDADE DE RIBEIRÃO PRETO.","Rodrigues JV*, Louzada VG, Goulart RS, Pitondo-Silva A, Leoni GB","<em>(Apoio: FINEP | FAPs - FAPESP)</em>","Não há conflito de interesse"
PI0199,,"Atividade antimicrobiana de protocolos de terapia fotodinâmica em canais radiculares infectados por biofilme de Enterococcus faecalis","Odontologia Preventiva e Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Yamamoto LY*, Loureiro C, Cintra LTA, Leonardo RT, Banci HA, Ribeiro APF, Sivieri-Araújo G, Jacinto RC","<em>(Apoio: FAPs - Fapesp N° 2019/17916-4 | CAPES N° 001)</em>","Não há conflito de interesse"
PI0200,,"Análise genotípica e fenotípica da virulência de cepas de Enterococcus faecalis em casos de insucesso endodôntico","Endodontia - FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Fagundes PIG*, Francisco PA, Lima AR, Passini MRZ, Leme-Junior JC, Gomes BPFA","<em>(Apoio: FAPs - FAPESP N° 2015/23479-5 | CNPq N° 308162/2014-5  | CAPES N° 001)</em>","Não há conflito de interesse"
PI0201,,"Influência do pré-alargamento nas tensões geradas sobre instrumentos reciprocantes durante o preparo de canais simulados","Faculdade de Odontologia - UNIVERSIDADE FEDERAL DE GOIÁS.","Siqueira LFR*, Correia TRXS, Loureiro MAZ, Souza POC, Decurcio DA, Siqueira PC",,"Não há conflito de interesse"
PI0202,,"Avaliação da influência de distúrbios de coagulação na frequência de lesões perirradiculares","CENTRO UNIVERSITÁRIO UNIVERITAS.","Encarnação VM*, Andrade RHTLR, Mendes VLDC, Dantas DGP, Silva AMB, Brasil SC, Gonçalves LS, Armada L",,"Não há conflito de interesse"
PI0203,,"Análise por microCT da influência do alargamento e de protocolos complementares na remoção do material obturador em canais ovais","Odontologia - UNIVERSIDADE DE RIBEIRÃO PRETO.","Olivato OP*, Baltazar AF, Leoni GB, Macedo LMD, Alfredo E, Silva-Sousa YTC, Rached-Junior FJA",,"Não há conflito de interesse"
PI0204,,"Associação entre indicadores socioeconômicos e variáveis endodônticas em uma população sul-brasileira","PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL.","Réquia EC*, Leão TSS, Franciscatto GJ, Gomes MS","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0205,,"Avaliação da capacidade solvente do Endosolv E®, Orange Form® e Eucaliptol sobre cones de guta-percha","UNIVERSIDADE FEDERAL DE JUIZ DE FORA.","Silva VAN*, Leite ICG, Leite APP",,"Não há conflito de interesse"
PI0206,,"Avaliação em micro-CT do preenchimento e alteração volumétrica de materiais reparadores utilizando novo modelo de teste","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Matallana LI*, Figueira GO, Torres FFE, Pinto JC, Guerreiro-Tanomaru JM, Tanomaru-Filho M","<em>(Apoio: CNPq | FAPs - Fapesp N° 2017/19049-0)</em>","Não há conflito de interesse"
PI0207,,"Análise da eficácia do preparo químico mecânico sob o conteúdo microbiológico e endotóxico em lesões endodônticas periodontais combinadas","FACULDADE DE ODONTOLOGIA DE PIRACICABA.","Avolio MVB*, Chapola RC, Passini MRZ, Gomes BPFA","<em>(Apoio: CNPq)</em>","Não há conflito de interesse"
PI0208,,"Influência da laserterapia na inflamação e maturação das fibras colágenas em tecido pulpar de ratos diabéticos submetidos à clareação","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARAÇATUBA.","Goto J*, Benetti F, Ramos GA, Silva IJP, Sivieri-Araújo G, Briso ALF, Ervolino E, Cintra LTA","<em>(Apoio: FAPESP N° 2017/20681-3)</em>","Não há conflito de interesse"
PI0209,,"Avaliação quantitativa da redução bacteriana com Reciproc Blue, XP-endo Shaper e Finisher em canais de formato oval: estudo <em>in vivo</em>","Odontologia | Graduação - PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS.","Ferreira PHG*, Oliveira AGG, Farias LM, Magalhães PP, Reher P, Braga T, Cortes MIS, Amaral RR","<em>(Apoio: Fundo de Incentivo à Pesquisa PUC Minas - FIP PUC Minas N° 22.474/1º.2019 | CAPES N° 001)</em>","Não há conflito de interesse"
PI0210,,"Acurácia do teste de sensibilidade pulpar no diagnóstico das patologias pulpares: estudo clínico observacional","UNIVERSIDADE FEDERAL DE UBERLÂNDIA.","Magalhães TEA*, Matos FS, Cunha TC, Paranhos LR, Bernardino IM, Moura CCG","<em>(Apoio: CAPES N° 001 | CNPq N° 307808/2018-1)</em>","Não há conflito de interesse"
PI0211,,"Propriedades físico-químicas e capacidade de preenchimento de novos cimentos endodônticos biocerâmicos","Odontologia Restauradora - UNIVERSIDADE ESTADUAL PAULISTA - ARARAQUARA.","Souza PHF*, Torres FFE, Pinto JC, Santos-Junior AO, Tavares KIMC, Guerreiro-Tanomaru JM, Tanomaru-Filho M","<em>(Apoio: CNPq | FAPs - Fapesp N° 2017/19049-0)</em>","Não há conflito de interesse"
